time,activityType,lapNumber,distance,speed,calories,lat,long,elevation,heartRate,cycles
3454,0,48,9534.0,3.29,854,52.161738,6.006313,15.2,,3
3455,0,48,9537.62,3.29,854,52.161756,6.006276,15.2,,1
3456,0,48,9541.21,3.29,854,52.161774,6.006239,15.3,,1
3457,0,48,9542.77,3.29,854,52.161792,6.006203,15.3,,2
3458,0,48,9547.01,3.29,855,52.16181,6.006165,15.3,,1
3459,0,48,9550.19,3.29,855,52.161827,6.006128,15.3,,2
3460,0,48,9553.49,3.29,855,52.161845,6.00609,15.3,,1
3461,0,48,9557.26,3.29,856,52.161862,6.006052,15.4,,2
3462,0,48,9558.93,3.29,856,52.16188,6.006014,15.4,,2
3463,0,48,9562.96,3.29,856,52.161897,6.005976,15.5,,2
3464,0,48,9566.82,3.29,856,52.161915,6.005938,15.5,,2
3465,0,48,9570.19,3.29,857,52.161932,6.005899,15.6,,3
3466,0,48,9574.13,3.29,857,52.16195,6.005861,15.6,,1
3467,0,48,9575.28,3.29,857,52.161967,6.005824,15.6,,2
3468,0,48,9578.69,3.29,857,52.161985,6.005786,15.7,,0
3469,0,48,9582.48,3.29,858,52.162004,6.005749,15.7,,2
3470,0,48,9585.74,3.29,858,52.162022,6.005712,15.7,,2
3471,0,48,9589.76,3.29,858,52.16204,6.005676,15.7,,2
3472,0,48,9591.56,3.29,859,52.162058,6.005639,15.7,,2
3473,0,48,9594.88,3.29,859,52.162077,6.005602,15.8,,0
3474,0,49,9598.83,3.29,859,52.162095,6.005565,15.8,,2
3475,0,49,9601.8,3.29,859,52.162112,6.005527,15.9,,2
3476,0,49,9605.98,3.29,860,52.16213,6.005489,15.9,,1
3477,0,49,9607.76,3.29,860,52.162147,6.00545,16.0,,1
3478,0,49,9611.03,3.29,860,52.162163,6.005409,16.0,,2
3479,0,49,9615.12,3.29,861,52.162179,6.005369,16.1,,2
3480,0,49,9618.42,3.29,861,52.162195,6.005327,16.1,,2
3481,0,49,9622.12,3.29,861,52.16221,6.005285,16.2,,3
3482,0,49,9624.33,3.29,861,52.162226,6.005243,16.3,,1
3483,0,49,9627.32,3.29,862,52.162241,6.005201,16.4,,2
3484,0,49,9631.38,3.29,862,52.162256,6.005158,16.4,,2
3485,0,49,9635.04,3.29,862,52.162271,6.005116,16.5,,2
3486,0,49,9638.52,3.29,863,52.162286,6.005075,16.6,,1
3487,0,49,9640.68,3.29,863,52.162301,6.005034,16.7,,3
3488,0,49,9643.64,3.29,863,52.162317,6.004993,16.8,,2
3489,0,49,9647.53,3.29,863,52.162332,6.004953,16.7,,2
3490,0,49,9651.35,3.29,864,52.162348,6.004914,16.7,,1
3491,0,49,9654.64,3.29,864,52.162364,6.004874,16.7,,2
3492,0,49,9657.06,3.29,864,52.162381,6.004835,16.7,,1
3493,0,49,9660.11,3.29,865,52.162397,6.004795,16.6,,2
3494,0,49,9663.66,3.29,865,52.162414,6.004755,16.6,,0
3495,0,49,9667.36,3.29,865,52.162431,6.004715,16.6,,2
3496,0,49,9670.51,3.29,865,52.162448,6.004675,16.5,,1
3497,0,49,9673.55,3.29,866,52.162466,6.004635,16.5,,2
3498,0,49,9677.17,3.29,866,52.162483,6.004594,16.5,,2
3499,0,49,9680.66,3.29,866,52.162501,6.004553,16.5,,2
3500,0,49,9688.85,3.29,867,52.162519,6.004512,16.3,,2
3501,0,49,9692.04,3.3,867,52.162536,6.004471,16.1,,2
3502,0,49,9696.16,3.29,868,52.162553,6.004429,16.0,,1
3503,0,49,9700.2,3.3,868,52.162569,6.004387,15.9,,0
3504,0,49,9703.53,3.3,868,52.162585,6.004346,15.7,,2
3505,0,49,9707.85,3.3,869,52.162601,6.004304,15.6,,3
3506,0,49,9710.42,3.3,869,52.162615,6.004262,15.5,,2
3507,0,49,9714.09,3.3,869,52.16263,6.00422,15.4,,2
3508,0,49,9718.01,3.3,870,52.162644,6.004178,15.3,,2
3509,0,49,9721.0,3.3,870,52.162659,6.004137,15.2,,1
3510,0,49,9724.91,3.3,870,52.162673,6.004095,15.1,,1
3511,0,49,9724.91,3.3,870,52.162687,6.004054,15.0,,2
3512,0,49,9724.91,3.3,870,52.162702,6.004012,14.9,,1
3513,0,49,9729.13,3.3,871,52.162717,6.003971,14.8,,1
3514,0,49,9732.5,3.3,871,52.162732,6.00393,14.8,,2
3515,0,49,9736.36,3.3,871,52.162748,6.003889,14.7,,2
3516,0,49,9736.51,3.3,871,52.162764,6.003849,14.6,,2
3517,0,49,9739.79,3.31,872,52.162781,6.003809,14.5,,2
3518,0,49,9743.95,3.3,872,52.162797,6.003768,14.4,,2
3519,0,49,9747.8,3.31,872,52.162814,6.003728,14.4,,2
3520,0,49,9751.31,3.31,872,52.16283,6.003688,14.3,,2
3521,0,49,9752.93,3.31,873,52.162846,6.003648,14.2,,1
3522,0,49,9756.31,3.31,873,52.162862,6.003608,14.2,,3
3523,0,49,9760.32,3.31,873,52.162878,6.003567,14.1,,1
3524,0,49,9763.89,3.31,874,52.162893,6.003527,14.1,,2
3525,0,49,9767.16,3.31,874,52.162908,6.003487,14.0,,2
3526,0,49,9769.48,3.31,874,52.162922,6.003446,14.0,,2
3527,0,49,9772.73,3.31,874,52.162936,6.003405,13.9,,2
3528,0,49,9776.37,3.31,875,52.16295,6.003364,13.9,,1
3529,0,49,9780.16,3.31,875,52.162963,6.003322,13.9,,3
3530,0,49,9783.35,3.31,875,52.162977,6.00328,13.8,,1
3531,0,49,9785.46,3.31,876,52.16299,6.003237,13.7,,3
3532,0,49,9788.83,3.31,876,52.163003,6.003193,13.6,,2
3533,0,49,9792.28,3.31,876,52.163017,6.003149,13.5,,2
3534,0,50,9800.73,3.31,877,52.16303,6.003104,13.4,,1
3535,0,50,9804.27,3.31,877,52.163044,6.003059,13.3,,3
3536,0,50,9808.23,3.31,877,52.163058,6.003013,13.1,,1
3537,0,50,9811.95,3.32,878,52.163072,6.002969,13.1,,2
3538,0,50,9815.18,3.32,878,52.163086,6.002924,13.0,,2
3539,0,50,9819.62,3.32,878,52.163101,6.002881,12.9,,2
3540,0,50,9822.18,3.32,879,52.163116,6.002838,12.8,,2
3541,0,50,9825.97,3.32,879,52.163132,6.002797,12.7,,2
3542,0,50,9830.04,3.32,879,52.163149,6.002758,12.6,,2
3543,0,50,9833.21,3.32,880,52.163166,6.002719,12.5,,1
3544,0,50,9837.05,3.32,880,52.163183,6.002682,12.4,,1
3545,0,50,9837.05,3.32,880,52.163201,6.002646,12.4,,1
3546,0,50,9837.05,3.32,880,52.163219,6.002611,12.3,,1
3547,0,50,9841.23,3.32,880,52.163237,6.002576,12.2,,1
3548,0,50,9847.21,3.32,881,52.163255,6.002541,12.1,,2
3549,0,50,9850.64,3.32,881,52.163273,6.002506,12.1,,0
3550,0,50,9854.67,3.32,881,52.163291,6.002471,12.0,,3
3551,0,50,9857.71,3.32,882,52.163309,6.002435,12.0,,2
3552,0,50,9861.43,3.32,882,52.163327,6.0024,12.0,,2
3553,0,50,9865.11,3.32,882,52.163345,6.002363,12.0,,1
3554,0,50,9867.19,3.32,883,52.163362,6.002327,12.0,,2
3555,0,50,9871.27,3.32,883,52.16338,6.002291,12.0,,1
3556,0,50,9874.5,3.32,883,52.163398,6.002256,12.0,,2
3557,0,50,9876.49,3.32,883,52.163416,6.00222,12.0,,1
3558,0,50,9880.37,3.32,884,52.163434,6.002186,12.0,,1
3559,0,50,9883.41,3.32,884,52.163452,6.002151,12.0,,2
3560,0,50,9886.84,3.32,884,52.163471,6.002118,12.0,,2
3561,0,50,9890.32,3.32,885,52.16349,6.002086,12.0,,0
3562,0,50,9890.32,3.32,885,52.163509,6.002054,12.0,,2
3563,0,50,9890.32,3.31,885,52.163529,6.002024,12.0,,1
3564,0,50,9893.63,3.31,885,52.163548,6.001994,12.0,,1
3565,0,50,9896.96,3.31,885,52.163569,6.001964,12.0,,2
3566,0,50,9900.99,3.31,886,52.163589,6.001935,12.0,,2
3567,0,50,9900.99,3.31,886,52.16361,6.001907,12.0,,2
3568,0,50,9900.99,3.31,886,52.163631,6.001878,12.0,,0
3569,0,50,9904.5,3.31,886,52.163653,6.00185,12.0,,1
3570,0,50,9907.31,3.31,886,52.163675,6.001822,12.0,,2
3571,0,50,9911.22,3.31,887,52.163697,6.001795,12.0,,1
3572,0,50,9916.14,3.31,887,52.163719,6.001767,12.0,,1
3573,0,50,9919.28,3.31,887,52.163742,6.001739,12.0,,2
3574,0,50,9922.69,3.3,888,52.163764,6.001711,12.0,,2
3575,0,50,9926.09,3.3,888,52.163787,6.001684,12.0,,2
3576,0,50,9929.72,3.3,888,52.16381,6.001656,12.0,,2
3577,0,50,9931.68,3.3,888,52.163834,6.001628,12.0,,2
3578,0,50,9934.85,3.3,889,52.163857,6.0016,12.0,,3
3579,0,50,9938.39,3.3,889,52.16388,6.001572,12.0,,1
3580,0,50,9941.51,3.3,889,52.163904,6.001544,12.0,,2
3581,0,50,9944.86,3.3,890,52.163927,6.001516,12.0,,2
3582,0,50,9947.64,3.3,890,52.163951,6.001488,12.0,,1
3583,0,50,9950.61,3.3,890,52.163975,6.00146,12.0,,3
3584,0,50,9954.47,3.3,890,52.163998,6.001431,12.0,,2
3585,0,50,9957.94,3.3,891,52.164022,6.001403,12.0,,1
3586,0,50,9961.02,3.3,891,52.164045,6.001374,12.0,,3
3587,0,50,9963.93,3.3,891,52.164069,6.001344,12.0,,2
3588,0,50,9966.96,3.3,892,52.164092,6.001315,12.0,,2
3589,0,50,9970.04,3.3,892,52.164115,6.001285,12.0,,2
3590,0,50,9973.84,3.3,892,52.164138,6.001256,12.0,,1
3591,0,50,9976.83,3.3,892,52.164161,6.001226,12.0,,4
3592,0,50,9980.23,3.3,893,52.164184,6.001196,12.0,,2
3593,0,50,9983.72,3.3,893,52.164207,6.001166,12.0,,1
3594,0,50,9986.79,3.3,893,52.16423,6.001137,12.0,,1
3595,0,50,9990.69,3.3,894,52.164253,6.001107,12.0,,3
3596,0,50,9993.71,3.3,894,52.164276,6.001078,12.1,,2
3597,0,51,9996.25,3.3,894,52.164299,6.001049,12.1,,0
3598,0,51,9999.96,3.29,894,52.164323,6.00102,12.1,,2
3599,0,51,10003.06,3.3,895,52.164346,6.000992,12.1,,2
3600,0,51,10006.94,3.29,895,52.164369,6.000964,12.2,,2
3601,0,51,10010.39,3.29,895,52.164393,6.000937,12.2,,2
3602,0,51,10012.38,3.29,896,52.164416,6.00091,12.2,,2
3603,0,51,10016.15,3.29,896,52.16444,6.000884,12.3,,2
3604,0,51,10018.96,3.29,896,52.164463,6.000858,12.3,,2
3605,0,51,10022.18,3.29,896,52.164487,6.000833,12.4,,0
3606,0,51,10025.75,3.29,897,52.164512,6.000809,12.4,,2
3607,0,51,10028.58,3.29,897,52.164536,6.000786,12.5,,2
3608,0,51,10032.15,3.29,897,52.164561,6.000764,12.5,,2
3609,0,51,10035.12,3.29,898,52.164585,6.000742,12.6,,2
3610,0,51,10038.08,3.29,898,52.16461,6.000721,12.6,,2
3611,0,51,10041.48,3.29,898,52.164635,6.000701,12.7,,1
3612,0,51,10044.27,3.28,898,52.164661,6.000681,12.7,,2
3613,0,51,10047.67,3.28,899,52.164686,6.000662,12.8,,1
3614,0,51,10051.1,3.28,899,52.164712,6.000643,12.8,,1
3615,0,51,10054.17,3.28,899,52.164738,6.000624,12.9,,1
3616,0,51,10058.13,3.28,900,52.164764,6.000606,12.9,,2
3617,0,51,10059.99,3.28,900,52.164791,6.000588,13.0,,2
3618,0,51,10063.06,3.28,900,52.164817,6.00057,13.0,,1
3619,0,51,10066.45,3.28,900,52.164844,6.000553,13.1,,1
3620,0,51,10069.2,3.28,901,52.164871,6.000535,13.1,,1
3621,0,51,10072.76,3.28,901,52.164898,6.000518,13.2,,1
3622,0,51,10076.21,3.28,901,52.164926,6.0005,13.3,,2
3623,0,51,10079.22,3.28,902,52.164953,6.000483,13.3,,2
3624,0,51,10082.85,3.28,902,52.164981,6.000465,13.4,,1
3625,0,51,10086.01,3.28,902,52.165009,6.000447,13.5,,2
3626,0,51,10089.32,3.28,902,52.165037,6.000429,13.5,,0
3627,0,51,10092.3,3.28,903,52.165066,6.000411,13.6,,3
3628,0,51,10095.43,3.28,903,52.165094,6.000393,13.6,,1
3629,0,51,10099.28,3.28,903,52.165122,6.000376,13.7,,2
3630,0,51,10102.88,3.28,904,52.16515,6.000359,13.7,,2
3631,0,51,10106.29,3.28,904,52.165177,6.000342,13.8,,1
3632,0,51,10108.53,3.28,904,52.165204,6.000327,13.9,,2
3633,0,51,10111.14,3.28,904,52.165231,6.000312,13.9,,2
3634,0,51,10114.3,3.28,905,52.165257,6.000298,14.0,,1
3635,0,51,10117.44,3.27,905,52.165283,6.000285,14.0,,1
3636,0,51,10120.17,3.27,905,52.165308,6.000273,14.0,,1
3637,0,51,10124.85,3.27,906,52.165333,6.000261,14.1,,1
3638,0,51,10127.69,3.27,906,52.165358,6.000249,14.1,,2
3639,0,51,10130.43,3.27,906,52.165382,6.000238,14.2,,1
3640,0,51,10133.93,3.27,906,52.165407,6.000226,14.2,,1
3641,0,51,10136.63,3.26,907,52.165432,6.000214,14.3,,2
3642,0,51,10139.65,3.26,907,52.165457,6.000201,14.3,,2
3643,0,51,10142.87,3.26,907,52.165482,6.000187,14.4,,3
3644,0,51,10145.44,3.26,908,52.165507,6.000173,14.4,,1
3645,0,51,10148.88,3.26,908,52.165532,6.000158,14.4,,2
3646,0,51,10151.77,3.25,908,52.165558,6.000144,14.5,,1
3647,0,51,10154.26,3.25,908,52.165583,6.00013,14.5,,1
3648,0,51,10157.84,3.25,909,52.165608,6.000117,14.6,,2
3649,0,51,10160.62,3.25,909,52.165632,6.000105,14.6,,2
3650,0,51,10163.56,3.23,909,52.165657,6.000094,14.7,,1
3651,0,51,10166.87,3.2,910,52.16568,6.000084,14.7,,1
3652,0,51,10168.9,3.17,910,52.165704,6.000077,14.8,,2
3653,0,51,10171.57,3.04,910,52.165726,6.000071,14.8,,3
3654,0,51,10174.42,2.89,910,52.165749,6.000066,14.8,,0
3655,0,51,10176.8,2.8,910,52.165771,6.000062,14.9,,2
3656,0,51,10179.56,2.8,911,52.165793,6.000059,14.9,,2
3657,0,51,10182.58,2.8,911,52.165815,6.000057,14.9,,2
3658,0,51,10185.0,2.8,911,52.165837,6.000054,14.9,,2
3659,0,51,10187.98,2.79,912,52.165859,6.000052,14.9,,1
3660,0,51,10190.41,2.79,912,52.165881,6.000048,14.9,,2
3661,0,51,10193.02,2.79,912,52.165904,6.000045,14.9,,0
3662,0,51,10194.95,2.79,912,52.165927,6.00004,15.0,,1
3663,0,52,10197.13,2.79,912,52.16595,6.000035,15.0,,3
3664,0,52,10199.74,2.79,913,52.165972,6.000029,15.0,,2
3665,0,52,10202.54,2.79,913,52.165995,6.000023,15.0,,1
3666,0,52,10205.22,2.79,913,52.166017,6.000016,15.0,,1
3667,0,52,10207.89,2.79,913,52.166038,6.000009,15.0,,2
3668,0,52,10210.16,2.78,914,52.166058,6.000002,15.0,,0
3669,0,52,10212.0,2.76,914,52.166077,5.999995,15.0,,0
3670,0,52,10214.25,2.75,914,52.166095,5.999988,15.0,,0
3671,0,52,10215.86,2.75,914,52.166112,5.99998,15.0,,0
3672,0,52,10220.16,2.74,915,52.166129,5.999971,15.0,,0
3673,0,52,10223.21,2.74,915,52.166148,5.999961,15.0,,0
3674,0,52,10229.49,2.74,915,52.16617,5.999947,14.9,,0
3675,0,52,10232.43,2.73,916,52.166193,5.999933,14.9,,0
3676,0,52,10235.16,2.72,916,52.166216,5.99992,14.9,,0
3677,0,52,10237.73,2.69,916,52.166239,5.999907,14.9,,0
3678,0,52,10240.52,2.65,916,52.166262,5.999895,14.9,,7
3679,0,52,10240.52,2.65,916,52.166286,5.999882,14.9,,2
3680,0,52,10240.52,2.63,917,52.166311,5.999868,14.8,,0
3681,0,52,10243.73,2.66,917,52.166338,5.999853,14.8,,2
3682,0,52,10246.82,2.66,917,52.166365,5.999837,14.8,,2
3683,0,52,10250.41,2.66,917,52.166393,5.999821,14.8,,2
3684,0,52,10250.41,2.66,917,52.166422,5.999804,14.8,,2
3685,0,52,10250.41,2.66,917,52.16645,5.999786,14.7,,2
3686,0,52,10254.05,2.66,918,52.16648,5.999768,14.7,,1
3687,0,52,10257.4,2.66,918,52.166509,5.999751,14.7,,2
3688,0,52,10260.85,2.66,918,52.166538,5.999733,14.7,,1
3689,0,52,10266.27,2.67,919,52.166567,5.999716,14.7,,2
3690,0,52,10269.57,2.67,919,52.166595,5.999699,14.6,,2
3691,0,52,10273.21,2.67,919,52.166624,5.999683,14.6,,1
3692,0,52,10276.44,2.68,920,52.166652,5.999667,14.6,,2
3693,0,52,10279.89,2.69,920,52.16668,5.999651,14.6,,2
3694,0,52,10282.99,2.71,920,52.166707,5.999636,14.6,,2
3695,0,52,10285.99,2.76,921,52.166735,5.999621,14.6,,2
3696,0,52,10290.03,2.8,921,52.166762,5.999607,14.6,,1
3697,0,52,10292.99,2.95,921,52.166789,5.999593,14.7,,2
3698,0,52,10296.32,2.99,922,52.166817,5.999579,14.7,,1
3699,0,52,10299.13,3.06,922,52.166844,5.999566,14.7,,3
3700,0,52,10302.6,3.16,922,52.166871,5.999552,14.7,,1
3701,0,52,10306.41,3.15,922,52.166897,5.99954,14.7,,1
3702,0,52,10310.28,3.2,923,52.166924,5.999527,14.7,,2
3703,0,52,10313.55,3.25,923,52.166951,5.999515,14.8,,1
3704,0,52,10314.71,3.25,923,52.166978,5.999503,14.8,,2
3705,0,52,10317.65,3.25,923,52.167005,5.999492,14.8,,2
3706,0,52,10321.7,3.25,924,52.167032,5.99948,14.8,,1
3707,0,52,10324.88,3.25,924,52.16706,5.999469,14.8,,1
3708,0,52,10328.23,3.25,924,52.167087,5.999458,14.9,,2
3709,0,52,10330.2,3.25,925,52.167115,5.999447,14.9,,1
3710,0,52,10333.36,3.25,925,52.167143,5.999436,14.9,,2
3711,0,52,10337.05,3.25,925,52.167171,5.999424,14.9,,2
3712,0,52,10340.68,3.25,925,52.1672,5.999412,14.9,,1
3713,0,52,10344.02,3.25,926,52.167229,5.999399,15.0,,2
3714,0,52,10345.81,3.25,926,52.167259,5.999386,15.0,,2
3715,0,52,10349.48,3.25,926,52.16729,5.999372,15.0,,2
3716,0,52,10353.37,3.25,927,52.167321,5.999357,15.0,,1
3717,0,52,10357.32,3.25,927,52.167352,5.999341,15.0,,2
3718,0,52,10361.32,3.25,927,52.167383,5.999325,15.0,,2
3719,0,52,10362.59,3.25,927,52.167413,5.99931,15.1,,1
3720,0,52,10365.78,3.25,928,52.167442,5.999294,15.1,,2
3721,0,52,10369.26,3.25,928,52.16747,5.999279,15.1,,1
3722,0,52,10372.58,3.25,928,52.167497,5.999265,15.1,,2
3723,0,52,10375.57,3.25,928,52.167523,5.999251,15.1,,1
3724,0,52,10379.85,3.25,929,52.167549,5.999238,15.1,,2
3725,0,52,10383.39,3.25,929,52.167576,5.999226,15.1,,2
3726,0,52,10386.95,3.25,929,52.167604,5.999213,15.0,,1
3727,0,52,10390.43,3.25,930,52.167632,5.999202,15.0,,2
3728,0,52,10393.63,3.25,930,52.167661,5.99919,15.0,,2
3729,0,53,10395.8,3.25,930,52.16769,5.999179,15.0,,2
3730,0,53,10399.32,3.25,931,52.167719,5.999167,15.0,,2
3731,0,53,10402.74,3.25,931,52.167749,5.999156,15.0,,1
3732,0,53,10406.04,3.25,931,52.167778,5.999144,15.0,,3
3733,0,53,10409.31,3.25,931,52.167807,5.999133,15.0,,2
3734,0,53,10412.35,3.25,932,52.167836,5.999121,15.0,,2
3735,0,53,10415.63,3.25,932,52.167864,5.999108,15.0,,2
3736,0,53,10419.05,3.25,932,52.167893,5.999095,15.0,,0
3737,0,53,10422.61,3.25,933,52.167921,5.999082,15.1,,3
3738,0,53,10425.93,3.25,933,52.167949,5.999068,15.1,,2
3739,0,53,10428.85,3.25,933,52.167976,5.999054,15.1,,2
3740,0,53,10432.16,3.25,933,52.168004,5.999039,15.1,,2
3741,0,53,10435.7,3.25,934,52.168031,5.999024,15.1,,1
3742,0,53,10439.17,3.25,934,52.168059,5.999008,15.1,,2
3743,0,53,10442.27,3.25,934,52.168086,5.998991,15.1,,2
3744,0,53,10445.01,3.25,935,52.168114,5.998974,15.2,,2
3745,0,53,10448.51,3.25,935,52.168141,5.998957,15.2,,2
3746,0,53,10451.92,3.25,935,52.168169,5.998939,15.2,,2
3747,0,53,10455.29,3.25,936,52.168196,5.998922,15.2,,3
3748,0,53,10458.32,3.25,936,52.168224,5.998904,15.3,,2
3749,0,53,10461.08,3.25,936,52.168252,5.998886,15.3,,2
3750,0,53,10464.24,3.25,936,52.16828,5.998869,15.3,,3
3751,0,53,10467.43,3.25,937,52.168307,5.998852,15.4,,2
3752,0,53,10470.86,3.25,937,52.168335,5.998836,15.4,,3
3753,0,53,10473.93,3.25,937,52.168363,5.998821,15.4,,1
3754,0,53,10478.02,3.25,938,52.168391,5.998806,15.4,,1
3755,0,53,10481.03,3.25,938,52.168419,5.998792,15.3,,1
3756,0,53,10484.09,3.25,938,52.168447,5.998778,15.3,,1
3757,0,53,10487.81,3.25,938,52.168475,5.998765,15.3,,2
3758,0,53,10491.17,3.25,939,52.168503,5.998752,15.3,,2
3759,0,53,10494.26,3.25,939,52.16853,5.998739,15.3,,3
3760,0,53,10497.44,3.25,939,52.168558,5.998727,15.3,,1
3761,0,53,10500.32,3.25,940,52.168586,5.998715,15.2,,2
3762,0,53,10503.73,3.25,940,52.168613,5.998703,15.2,,2
3763,0,53,10506.52,3.25,940,52.16864,5.998691,15.2,,2
3764,0,53,10510.6,3.25,941,52.168668,5.998679,15.2,,2
3765,0,53,10514.01,3.25,941,52.168694,5.998667,15.2,,1
3766,0,53,10517.27,3.25,941,52.168721,5.998654,15.2,,2
3767,0,53,10520.61,3.25,941,52.168748,5.998642,15.1,,2
3768,0,53,10523.36,3.25,942,52.168774,5.998629,15.1,,2
3769,0,53,10525.93,3.25,942,52.1688,5.998616,15.1,,1
3770,0,53,10529.01,3.24,942,52.168825,5.998602,15.1,,1
3771,0,53,10531.82,3.24,942,52.16885,5.998588,15.1,,2
3772,0,53,10534.6,3.24,943,52.168876,5.998573,15.1,,1
3773,0,53,10537.54,3.24,943,52.168901,5.998558,15.0,,1
3774,0,53,10541.25,3.24,943,52.168926,5.998543,15.0,,1
3775,0,53,10544.56,3.24,944,52.168952,5.998529,15.0,,2
3776,0,53,10547.51,3.24,944,52.168978,5.998514,15.0,,2
3777,0,53,10550.47,3.24,944,52.169005,5.9985,15.0,,1
3778,0,53,10553.92,3.24,944,52.169033,5.998486,15.0,,2
3779,0,53,10556.64,3.24,945,52.169061,5.998473,15.0,,2
3780,0,53,10560.43,3.24,945,52.169091,5.99846,14.9,,1
3781,0,53,10564.14,3.24,945,52.169122,5.998449,14.9,,1
3782,0,53,10567.78,3.24,946,52.169154,5.998437,14.9,,2
3783,0,53,10571.67,3.24,946,52.169186,5.998427,14.9,,1
3784,0,53,10573.05,3.24,946,52.169218,5.998416,14.8,,2
3785,0,53,10576.58,3.24,946,52.16925,5.998406,14.8,,1
3786,0,53,10580.86,3.24,947,52.169282,5.998395,14.8,,2
3787,0,53,10584.11,3.24,947,52.169313,5.998384,14.8,,2
3788,0,53,10587.97,3.24,947,52.169343,5.998373,14.7,,1
3789,0,53,10590.16,3.24,948,52.169372,5.998362,14.7,,2
3790,0,53,10593.71,3.24,948,52.1694,5.99835,14.7,,0
3791,0,54,10597.08,3.24,948,52.169427,5.998337,14.7,,3
3792,0,54,10600.15,3.24,949,52.169453,5.998324,14.6,,1
3793,0,54,10603.53,3.24,949,52.169479,5.998312,14.6,,2
3794,0,54,10606.91,3.24,949,52.169504,5.998298,14.6,,1
3795,0,54,10610.01,3.24,949,52.169529,5.998285,14.5,,2
3796,0,54,10613.34,3.24,950,52.169553,5.998272,14.5,,1
3797,0,54,10616.13,3.24,950,52.169578,5.998258,14.4,,2
3798,0,54,10619.17,3.24,950,52.169603,5.998245,14.4,,2
3799,0,54,10621.81,3.24,951,52.169628,5.998232,14.3,,2
3800,0,54,10624.85,3.24,951,52.169653,5.998218,14.3,,2
3801,0,54,10628.53,3.23,951,52.169679,5.998205,14.2,,2
3802,0,54,10631.74,3.23,951,52.169705,5.998192,14.2,,2
3803,0,54,10635.0,3.23,952,52.169732,5.998178,14.1,,0
3804,0,54,10636.38,3.23,952,52.169759,5.998164,14.1,,2
3805,0,54,10639.45,3.23,952,52.169787,5.99815,14.0,,2
3806,0,54,10643.52,3.23,952,52.169816,5.998136,14.0,,2
3807,0,54,10647.44,3.23,953,52.169846,5.998122,13.9,,2
3808,0,54,10650.9,3.23,953,52.169877,5.998107,13.9,,1
3809,0,54,10652.69,3.23,953,52.169908,5.998092,13.8,,1
3810,0,54,10655.73,3.24,953,52.169939,5.998077,13.8,,3
3811,0,54,10659.21,3.24,954,52.169971,5.998062,13.7,,2
3812,0,54,10662.64,3.24,954,52.170003,5.998047,13.7,,1
3813,0,54,10666.03,3.24,954,52.170034,5.998033,13.7,,2
3814,0,54,10670.25,3.24,955,52.170066,5.998018,13.8,,1
3815,0,54,10673.55,3.24,955,52.170096,5.998004,13.8,,2
3816,0,54,10677.11,3.24,955,52.170127,5.99799,13.9,,1
3817,0,54,10680.69,3.24,956,52.170156,5.997976,13.9,,3
3818,0,54,10683.92,3.24,956,52.170184,5.997962,14.0,,2
3819,0,54,10687.5,3.24,956,52.170212,5.997949,14.0,,2
3820,0,54,10690.87,3.24,957,52.17024,5.997936,14.1,,2
3821,0,54,10694.26,3.24,957,52.170267,5.997923,14.1,,1
3822,0,54,10697.58,3.24,957,52.170294,5.99791,14.2,,2
3823,0,54,10700.52,3.24,957,52.170321,5.997897,14.2,,2
3824,0,54,10704.31,3.24,958,52.170349,5.997884,14.3,,3
3825,0,54,10707.37,3.24,958,52.170376,5.99787,14.3,,1
3826,0,54,10710.33,3.24,958,52.170404,5.997856,14.4,,2
3827,0,54,10714.26,3.24,959,52.170432,5.997842,14.4,,2
3828,0,54,10717.65,3.24,959,52.170461,5.997827,14.5,,2
3829,0,54,10720.28,3.24,959,52.17049,5.997813,14.6,,2
3830,0,54,10724.05,3.24,960,52.170519,5.997798,14.6,,2
3831,0,54,10726.84,3.24,960,52.170548,5.997783,14.7,,1
3832,0,54,10730.26,3.24,960,52.170577,5.997768,14.7,,1
3833,0,54,10733.78,3.24,960,52.170606,5.997752,14.8,,1
3834,0,54,10736.87,3.24,961,52.170635,5.997737,14.8,,1
3835,0,54,10740.66,3.24,961,52.170664,5.997722,14.9,,2
3836,0,54,10744.2,3.24,961,52.170693,5.997707,14.9,,2
3837,0,54,10747.73,3.24,962,52.170721,5.997692,15.0,,0
3838,0,54,10751.28,3.24,962,52.170749,5.997677,15.0,,3
3839,0,54,10753.54,3.24,962,52.170777,5.997663,15.1,,2
3840,0,54,10757.14,3.24,962,52.170804,5.99765,15.1,,2
3841,0,54,10760.32,3.24,963,52.170831,5.997637,15.2,,2
3842,0,54,10763.32,3.24,963,52.170858,5.997624,15.1,,0
3843,0,54,10766.57,3.24,963,52.170883,5.997613,15.1,,0
3844,0,54,10770.09,3.24,964,52.170909,5.997603,15.1,,2
3845,0,54,10773.16,3.24,964,52.170933,5.997593,15.1,,0
3846,0,54,10776.45,3.24,964,52.170957,5.997584,15.1,,2
3847,0,54,10779.05,3.24,964,52.170981,5.997576,15.1,,2
3848,0,54,10781.88,3.23,965,52.171004,5.997568,15.0,,0
3849,0,54,10785.07,3.23,965,52.171027,5.99756,15.0,,1
3850,0,54,10787.94,3.23,965,52.17105,5.997553,15.0,,1
3851,0,54,10791.09,3.23,966,52.171072,5.997545,15.0,,1
